V1	VCF0009x	VCF0010x	VCF0011x	VCF0009y	VCF0009z	VCF0010z	VCF0011z	VCF0018a	VCF0050a	VCF0071c	VCF0102	VCF0104	VCF0106	VCF0108	VCF0112	VCF0113	VCF0114	VCF0118	VCF0127	VCF0128	VCF0130a	VCF0140	VCF0143	VCF0146	VCF0147	VCF0148a	VCF0149	VCF0156	VCF0157	VCF0209	VCF0210	VCF0211	VCF0212	VCF0218	VCF0223	VCF0224	VCF0227	VCF0228	VCF0232	VCF0233	VCF0253	VCF0290	VCF0291	VCF0303	VCF0305	VCF0310	VCF0346	VCF0349	VCF0358	VCF0359	VCF0360	VCF0361	VCF0370	VCF0371	VCF0372	VCF0373	VCF0374	VCF0380	VCF0386	VCF0392	VCF0412	VCF0413	VCF0414	VCF0415	VCF0424	VCF0425	VCF0426	VCF0427	VCF0428	VCF0450	VCF0475	VCF0481	VCF0487	VCF0493	VCF0501	VCF0502	VCF0503	VCF0504	VCF0605	VCF0606	VCF0609	VCF0613	VCF0624	VCF0648	VCF0649	VCF0656	VCF0703	VCF0704	VCF0719	VCF0721	VCF0723a	VCF0729	VCF0733	VCF0734	VCF0741	VCF0801	VCF0804	VCF0806	VCF0809	VCF0823	VCF0830	VCF0838	VCF0839	VCF0843	VCF0846	VCF0847	VCF0849	VCF0850	VCF0851	VCF0852	VCF0853	VCF0854	VCF0867	VCF0870	VCF0871	VCF0872	VCF0876	VCF0878	VCF0879a	VCF0880	VCF0881	VCF0886	VCF0887	VCF0888	VCF0890	VCF0894	VCF0903	VCF0905	VCF0991	VCF0992	VCF1011	VCF9005	VCF9009	VCF9013	VCF9016	VCF9017	VCF9018	VCF9021	VCF9022	VCF9023	VCF9027	VCF9028	VCF9029	VCF9030a	VCF9030b	VCF9030c	VCF9031	VCF9032	VCF9039	VCF9040	VCF9041	VCF9042	VCF9045	VCF9047	VCF9048	VCF9049	VCF9054	VCF9069	VCF9081	VCF9084	VCF9085	VCF9086	VCF9087	VCF9088	VCF9089	VCF9092	VCF9093	VCF9094	VCF9095	VCF9096	VCF9122	VCF9131	VCF9132	VCF9133	VCF9201	VCF9202	VCF9203	VCF9204	VCF9205	VCF9206	VCF9207	VCF9208	VCF9209	VCF9210	VCF9211	VCF9212	VCF9213	VCF9214	VCF9215	VCF9216	VCF9217	VCF9218	VCF9219	VCF9220	VCF9221	VCF9222	VCF9223	VCF9224	VCF9225	VCF9226	VCF9227	VCF9228	VCF9229	VCF9230	VCF9232	VCF9233	VCF9234	VCF9235	VCF9236	VCF9237	VCF9238	VCF9239	VCF9240	VCF9241	VCF9242	VCF9243	VCF9244	VCF9245	VCF9246	VCF9247	VCF9248	VCF9249	VCF9250	VCF9251	VCF9252	VCF9253	VCF9255	VCF9256	VCF9257	VCF9258	VCF9259	VCF9260	VCF9261	VCF9262	VCF9265	VCF9267	VCF9268	VCF9269	VCF9270	VCF9271	VCF9272	VCF9273	VCF9275	VCF9277	VCF9278	VCF9279	VCF9280	VCF9281	VCF9282
2981	0	0	0	0.363	0.376	0.376	0.376	0	9	9	6	2	1	2	4	2	4	1	2	4	5	6	1	1	3	6	1	5	5	15	85	60	15	85	70	15	85	15	70	70	70	50	85	1	4	3	1	1	1	2	1	1	1	1	2	2	1	5	5	1	45	95	55	75	90	80	0	30	85	1	1	1	5	1	2	2	3	6	1	3	3	2	2	75	50	50	3	1	1	2	2	2	4	1	2	26	1	1	3	2	2	4	6	4	2	5	1	3	4	3	4	3	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	5	1	70	1	2	5	5	2	1	1	0	1	1	3	2	2	2	5	3	1	5	5	2	5	1	1	1	1	1	5	2	1	5	3	3	7	5	6	3	6	5	1	2	1	2	8	2	1	1	1	1	9	0	2	2	1	3	5	5	5	5	1	1	1	1	3	1	3	2	1	2	1	1	3	2	3	7	4	2	2	5	1	2	3	3	8	2	2	2	1	3	3	1	5	2	4	5	2	1	1	1	2	1	1	1	1	70	70	70	3	3	3	3	3	3	2	1	2	1	2
2982	0	0	0	0.841	0.869	0.869	0.869	0	9	9	6	2	1	2	4	2	3	3	2	2	5	5	1	1	1	1	3	5	5	30	85	70	70	60	97	40	70	40	70	15	85	50	60	1	2	3	1	1	1	2	1	1	1	1	1	1	5	1	5	1	30	50	38	73	30	60	30	15	70	1	1	1	1	1	2	2	2	7	1	2	1	2	2	50	50	25	3	1	1	1	2	2	1	2	2	49	2	4	4	1	4	3	6	3	1	2	3	2	2	2	1	2	5	3	3	3	1	1	5	3	2	1	2	1	2	2	1	2	5	5	1	85	2	1	4	1	1	1	5	0	1	1	3	2	2	2	1	5	3	1	3	3	3	1	1	1	1	4	5	1	1	7	1	2	6	6	7	1	7	6	2	1	2	1	6	7	1	1	2	2	7	6	3	4	2	4	4	4	5	5	1	1	2	1	2	2	4	1	2	3	1	1	2	3	2	4	3	3	1	1	1	5	8	7	7	2	3	2	3	3	1	3	2	3	3	4	2	2	2	2	2	1	1	1	1	50	60	100	2	4	1	2	2	1	2	1	2	1	1
2983	0	0	0	1.376	1.411	1.411	1.411	0	9	9	5	2	1	2	2	2	4	4	2	2	5	6	1	1	1	3	3	0	0	50	97	50	50	50	97	50	53	50	0	54	50	50	50	2	1	2	1	1	1	2	2	2	1	2	1	1	5	1	5	5	28	26	23	68	4	41	52	10	50	2	5	5	5	5	2	2	4	4	1	2	3	3	1	50	0	25	3	2	1	1	2	1	2	9	2	49	2	3	3	1	4	1	3	3	1	3	3	1	1	5	1	5	5	5	4	3	1	5	5	2	2	3	3	1	1	3	1	2	1	5	1	97	4	1	3	1	1	5	1	0	1	2	1	1	1	1	5	1	5	1	1	5	3	2	2	1	1	2	1	1	1	1	1	4	4	4	4	4	4	4	3	1	2	1	5	5	1	1	2	3	0	10	5	5	4	5	3	3	3	3	2	1	1	3	4	2	1	1	1	2	1	1	2	1	2	4	4	1	2	5	1	1	5	5	5	2	3	1	3	1	3	3	3	5	3	3	4	2	2	2	3	1	1	1	2	50	100	100	3	5	2	3	2	1	2	1	2	1	1
2984	0	0	0	1.027	1.061	1.061	1.061	0	9	9	4	1	3	2	4	2	1	1	2	4	4	4	5	1	1	1	4	1	5	61	15	39	51	40	51	69	50	16	50	49	41	55	36	2	1	1	1	1	1	1	1	2	1	1	1	1	5	1	1	1	48	33	51	51	30	52	65	50	60	2	5	5	5	5	1	2	5	3	1	2	1	1	1	0	0	25	3	2	1	1	1	2	4	9	2	55	2	3	2	2	4	4	5	2	2	5	5	2	3	3	3	4	1	5	5	5	1	1	3	3	3	1	1	2	2	2	1	2	1	1	2	61	4	3	2	2	2	5	1	0	1	2	1	2	2	2	5	3	4	4	4	4	1	1	2	2	1	2	2	4	2	2	4	2	3	4	2	3	3	2	2	2	2	1	6	5	2	2	2	2	3	6	5	5	4	5	3	4	4	4	2	2	3	3	3	2	4	2	3	4	1	2	2	2	1	2	2	4	2	4	2	3	6	5	5	2	3	3	3	3	1	3	4	3	3	4	3	1	1	1	4	2	1	2	1	40	50	40	3	5	4	5	2	1	1	1	1	2	1
2986	0	0	0	0.615	0.629	0.629	0.629	0	9	9	5	1	1	2	3	1	4	1	2	2	4	6	1	1	1	4	1	5	5	49	54	69	41	66	85	26	70	5	75	30	56	46	70	1	2	3	1	1	1	2	1	1	1	1	1	2	1	1	5	1	38	73	46	66	60	61	15	30	72	1	1	1	1	1	2	2	2	6	1	1	1	2	2	50	50	0	3	1	1	1	1	2	7	1	2	35	1	6	4	2	5	2	3	4	1	2	1	2	4	4	3	2	5	3	3	3	1	1	3	3	2	2	1	2	2	3	1	2	5	5	1	49	5	1	3	5	2	1	1	0	1	2	1	1	1	1	5	3	4	4	4	4	1	2	1	1	1	4	5	2	4	6	3	2	7	7	6	5	7	5	2	1	1	2	7	2	2	1	2	1	5	2	2	3	2	5	4	5	5	5	1	1	3	1	3	1	2	1	2	3	1	1	2	1	3	6	4	2	2	4	1	2	3	3	9	2	2	3	1	3	1	3	4	2	4	4	2	2	2	2	2	1	1	1	2	70	45	86	4	4	4	4	2	1	2	1	1	1	1
2987	0	0	0	0.589	0.608	0.608	0.608	0	9	9	7	1	1	2	4	2	4	3	2	1	5	6	1	1	1	6	1	0	0	97	60	50	97	4	97	69	90	60	50	10	0	37	18	3	4	3	1	2	1	1	2	2	2	2	1	2	5	1	1	5	40	15	56	11	4	17	75	95	5	2	5	1	1	1	2	2	1	4	1	1	1	2	3	50	100	0	3	2	1	2	2	2	2	9	1	72	3	6	7	2	7	4	1	5	2	5	5	2	1	2	1	2	5	5	4	3	1	1	3	2	2	3	3	3	3	3	2	2	5	5	1	60	5	1	2	3	2	5	1	0	2	2	1	2	2	2	5	3	4	2	2	5	1	3	2	2	1	4	1	1	1	7	1	2	6	6	6	1	7	5	2	1	2	1	1	7	1	2	3	1	0	7	5	5	5	5	2	1	3	2	2	2	3	3	4	2	3	1	3	5	1	1	1	2	1	2	4	2	1	1	2	3	8	1	7	2	2	3	3	1	3	3	5	2	4	5	2	2	2	2	2	1	1	2	1	70	85	100	2	4	3	1	1	3	2	1	2	1	1
2990	0	0	0	0.422	0.432	0.432	0.432	0	9	9	5	1	3	2	3	1	3	1	2	4	5	6	5	1	3	1	4	5	5	50	85	85	0	85	97	15	85	30	50	70	85	50	85	1	4	2	2	1	2	2	1	1	1	1	2	2	1	5	5	5	49	99	50	85	97	85	0	15	97	1	1	5	5	5	2	2	4	7	1	1	2	2	3	100	100	0	3	1	1	1	1	2	5	1	2	6	1	1	4	2	3	4	6	6	2	5	1	3	1	5	5	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	5	1	70	1	1	3	3	1	5	1	0	1	1	1	2	2	2	5	5	1	5	3	3	5	1	1	1	2	1	5	3	3	5	4	4	5	7	7	5	7	7	1	2	2	2	10	1	1	1	1	1	9	0	2	2	2	2	5	5	5	5	1	1	2	1	2	1	4	2	1	1	1	1	1	2	3	7	4	2	2	5	1	3	3	2	10	2	2	2	3	1	1	3	5	3	5	4	2	2	2	2	4	1	1	1	2	60	50	85	2	2	1	2	2	1	2	1	2	1	2
2991	0	0	0	0.945	0.966	0.966	0.966	0	9	9	3	1	1	2	2	2	1	2	2	4	5	5	1	2	7	1	4	0	0	70	70	70	70	73	97	12	97	15	97	85	97	43	81	1	3	3	2	1	2	1	1	1	1	1	2	2	5	5	5	5	32	78	38	88	60	75	4	0	97	1	1	5	5	1	2	2	3	7	1	1	1	1	1	0	0	0	3	1	1	1	2	1	5	1	2	49	2	1	3	1	4	4	5	5	2	5	1	2	5	1	5	1	5	1	2	3	1	1	3	3	1	1	2	1	1	1	1	2	1	5	1	50	1	1	1	5	1	1	1	0	1	1	1	2	2	2	5	3	3	1	3	5	3	1	2	1	2	1	3	4	3	6	2	3	7	4	7	1	7	4	2	1	1	1	10	0	2	2	1	3	7	3	1	3	1	3	5	5	5	5	1	1	1	2	3	2	3	2	1	2	1	1	2	1	3	7	4	4	1	1	2	3	5	5	5	2	3	2	1	1	3	3	5	1	3	5	4	2	2	2	2	1	1	2	1	100	70	70	5	5	5	5	3	1	2	1	1	1	1
2992	0	0	0	1.096	1.122	1.122	1.122	0	9	9	5	2	2	2	1	2	3	2	2	1	1	6	1	1	1	4	1	0	0	5	53	52	53	70	56	0	16	0	51	51	75	35	85	1	3	2	2	1	1	2	1	2	1	1	2	2	5	1	5	1	30	80	73	63	60	85	0	60	97	1	1	1	5	1	2	2	2	6	1	1	1	2	1	50	0	0	3	1	1	1	1	2	4	1	2	49	1	3	5	2	1	4	5	5	1	1	1	1	2	4	2	4	1	1	1	3	1	1	5	3	2	2	1	1	2	3	1	2	1	5	1	12	1	2	5	5	2	5	5	0	1	1	3	1	1	2	5	0	1	4	5	4	3	1	1	1	2	2	5	4	3	5	4	3	7	7	7	1	7	7	2	2	1	2	7	1	2	1	1	1	5	0	3	3	2	5	5	5	5	4	1	1	3	1	4	2	3	1	1	1	1	1	2	1	3	5	4	1	1	2	1	2	6	8	1	1	2	3	3	3	1	3	4	3	4	4	3	1	2	2	4	1	1	2	1	51	53	86	2	6	2	1	3	3	2	1	1	1	1
2993	0	0	0	1.412	1.446	1.446	1.446	0	9	9	6	2	1	2	1	2	3	3	2	2	0	3	1	1	1	1	3	0	0	50	0	30	30	85	70	40	70	70	85	72	60	63	73	1	3	2	1	1	2	2	1	1	1	1	2	2	1	5	5	1	49	99	55	45	97	50	0	64	97	1	1	1	5	1	2	1	4	2	1	1	2	1	2	50	50	0	3	1	1	1	2	1	1	1	2	49	2	7	6	2	4	1	3	4	1	3	5	2	2	4	3	2	5	3	3	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	70	1	5	5	5	1	1	1	0	2	1	3	2	2	2	5	0	2	2	4	2	3	2	2	1	2	1	4	2	4	5	4	5	1	7	4	1	2	2	2	2	1	2	6	4	2	1	1	2	6	2	2	1	1	2	4	5	3	5	1	1	3	1	2	1	3	2	2	3	1	2	2	2	3	7	3	2	2	5	1	1	5	4	2	2	2	2	3	1	1	3	5	4	4	5	3	1	2	2	2	2	1	2	1	50	50	100	3	3	3	1	2	3	2	1	1	1	1
2994	0	0	0	0.907	0.927	0.927	0.927	0	9	9	5	1	1	2	2	2	3	1	2	1	5	5	1	1	1	1	3	5	5	85	40	15	85	0	60	30	40	50	60	30	50	15	35	3	4	2	1	2	1	1	2	2	2	2	1	1	5	1	1	5	49	2	49	2	0	0	97	97	30	2	5	1	5	1	2	2	1	6	1	1	3	1	3	25	100	0	3	2	1	1	1	2	4	9	2	84	3	7	7	2	7	3	3	4	1	2	5	1	2	4	2	4	5	5	5	1	1	5	5	2	2	2	2	2	2	2	2	2	1	5	1	60	5	3	3	2	4	1	1	0	2	2	1	1	1	1	5	3	4	2	3	4	1	2	3	2	2	2	2	1	1	7	1	1	5	7	7	2	7	6	2	1	2	1	3	8	1	2	2	3	0	10	3	5	1	5	1	1	1	1	2	2	3	3	3	2	3	1	3	5	1	2	3	1	1	2	4	2	1	1	2	2	8	2	8	2	2	3	3	1	1	3	5	3	4	4	2	2	2	2	2	1	1	2	1	60	85	60	3	4	4	3	1	3	2	1	2	1	2
2995	0	0	0	1.731	1.788	1.788	1.788	0	9	9	4	1	3	2	4	2	4	1	1	1	3	6	1	1	1	4	1	5	5	50	40	15	50	0	50	60	50	30	50	0	40	30	20	3	4	3	2	2	1	2	2	2	2	2	1	1	5	1	1	5	43	8	35	15	0	0	85	70	0	2	5	1	1	1	2	2	1	4	1	1	3	1	1	25	0	0	3	2	1	1	2	1	1	9	2	66	3	7	7	2	7	2	1	5	1	3	5	1	2	5	3	4	5	5	4	3	1	1	5	2	2	3	3	1	2	3	2	2	1	5	1	0	5	3	3	4	3	5	1	0	2	1	1	2	2	2	5	3	5	3	3	5	1	2	2	2	1	1	2	7	1	6	1	1	5	6	6	3	7	5	3	1	2	1	0	5	2	1	3	3	0	6	5	5	2	5	2	3	2	2	2	2	3	2	4	2	3	1	2	3	2	3	2	1	1	2	4	2	1	1	2	3	8	0	6	2	2	1	3	1	1	3	5	2	4	5	2	2	1	2	1	1	1	1	1	40	50	50	4	4	4	4	2	1	1	1	2	1	1
2997	0	0	0	0.616	0.631	0.631	0.631	0	9	9	7	1	3	1	3	1	4	1	2	2	4	6	5	1	1	4	1	5	5	70	60	50	0	70	85	15	85	30	97	85	97	43	78	3	3	2	1	1	2	2	1	1	1	1	2	2	5	5	5	1	44	94	15	50	87	15	0	0	70	1	1	1	5	1	2	2	4	7	2	1	2	2	3	100	100	50	3	1	1	1	1	1	4	1	2	24	2	3	4	2	6	3	2	4	2	5	5	2	5	1	5	1	1	1	1	1	1	1	1	1	1	3	3	3	1	3	1	2	1	5	1	85	5	1	4	5	1	1	1	0	2	1	3	2	2	2	1	3	2	1	1	5	5	1	1	1	1	2	4	2	2	4	4	4	7	7	7	1	7	2	2	1	2	1	10	1	1	1	1	2	10	0	1	2	1	2	5	5	5	5	1	2	2	1	2	1	2	1	1	2	3	4	3	2	3	6	2	2	1	1	1	1	1	0	10	1	2	1	3	1	3	3	5	3	4	5	2	2	2	2	2	1	1	2	1	85	85	60	2	3	1	2	2	3	2	3	1	1	1
2998	0	0	0	0.572	0.586	0.586	0.586	0	9	9	7	1	1	2	3	2	5	3	2	1	1	6	1	1	1	6	2	0	0	60	85	85	40	70	97	30	85	30	70	70	97	50	70	1	4	3	2	1	1	2	1	1	1	1	2	2	1	5	5	1	43	93	64	84	85	97	0	30	85	1	1	1	1	1	2	2	3	6	2	2	3	2	2	75	50	75	3	1	1	2	2	2	7	1	1	26	1	1	3	2	2	4	6	3	1	3	1	2	2	5	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	5	1	85	1	2	5	5	1	5	1	0	1	1	3	1	1	2	5	0	1	4	5	1	1	1	1	2	2	1	4	3	2	4	2	3	5	5	7	2	6	5	2	2	1	2	6	1	1	1	1	2	6	0	2	2	1	2	5	5	5	5	1	1	3	1	2	1	3	1	1	2	1	1	3	2	3	7	3	2	2	5	1	1	2	4	9	1	2	2	1	3	1	1	5	3	4	4	3	1	1	1	1	1	1	2	1	85	60	100	3	4	3	1	3	3	2	1	1	1	1
3000	0	0	0	0.444	0.454	0.454	0.454	0	9	9	5	2	1	2	1	2	3	1	1	1	1	6	1	1	2	4	1	5	5	70	40	50	97	0	50	60	50	15	50	0	40	30	20	3	4	3	1	2	1	1	2	2	1	1	1	1	5	1	1	5	0	50	30	20	0	0	0	60	0	2	5	1	1	1	2	2	1	3	1	1	1	2	3	50	100	0	3	2	1	1	2	2	7	9	2	72	3	7	7	2	7	1	1	7	1	3	5	2	1	5	1	4	5	5	4	5	5	5	5	1	1	3	3	3	3	3	2	2	5	5	1	30	5	3	4	3	3	5	1	0	2	1	3	2	2	2	5	1	4	1	1	5	1	3	3	3	1	5	2	1	1	7	1	1	5	4	1	5	1	2	1	1	2	1	0	5	1	2	3	3	0	4	5	5	5	5	4	4	5	5	2	2	3	3	4	2	1	1	3	4	2	3	1	2	1	1	4	1	1	1	3	1	10	0	5	1	2	3	3	1	3	3	5	1	5	5	3	1	1	2	1	1	1	1	1	50	50	100	5	5	4	4	1	1	1	1	2	1	2
3001	0	0	0	0.714	0.73	0.73	0.73	0	9	9	2	1	1	2	3	1	4	1	2	4	5	5	1	2	1	6	1	5	1	60	50	85	30	0	70	0	50	40	97	60	97	0	50	2	1	3	1	1	1	1	2	1	1	1	2	2	5	1	5	1	23	58	33	68	30	50	15	15	60	1	1	1	5	1	2	2	2	5	1	1	3	1	3	25	100	0	3	1	1	1	2	2	7	2	2	21	1	7	6	2	7	4	3	6	2	5	3	3	5	3	4	1	5	3	3	3	1	1	3	2	1	3	2	2	1	3	2	1	1	5	1	70	2	2	5	4	1	1	1	0	2	2	3	2	2	2	5	1	1	4	2	2	1	2	1	2	1	2	3	2	1	7	2	3	7	7	3	6	7	7	2	2	2	2	6	3	1	1	2	2	6	0	4	5	1	5	4	5	5	4	2	2	3	1	2	2	3	1	2	3	1	1	2	2	3	6	4	1	1	1	2	2	2	6	2	2	2	2	1	3	1	1	5	3	4	4	2	1	1	1	2	1	1	2	1	85	70	50	4	4	2	1	3	2	2	1	1	1	1
3003	0	0	0	1.178	1.206	1.206	1.206	0	9	9	2	2	2	2	3	1	4	1	2	1	0	6	1	1	1	4	1	1	5	40	97	40	40	50	97	0	50	0	15	50	97	25	75	1	4	2	1	1	2	2	1	1	1	1	2	2	5	1	5	1	20	70	23	58	40	30	0	15	85	1	1	1	1	1	1	2	3	6	1	1	1	1	1	0	0	0	3	1	1	1	1	2	3	1	2	49	2	4	2	2	3	3	5	3	1	3	3	1	2	5	2	2	5	1	2	3	1	5	3	1	1	1	1	1	1	1	2	2	5	5	1	50	1	2	4	5	2	5	5	0	1	2	3	2	2	2	5	3	1	4	5	2	3	1	1	2	1	4	3	3	2	4	3	3	4	6	6	2	6	4	2	2	1	2	5	5	2	1	1	1	4	0	3	4	1	4	5	5	5	5	1	1	1	1	3	2	4	1	1	2	1	1	2	1	3	6	3	1	1	2	1	3	7	6	2	1	2	1	3	1	3	3	4	3	4	2	2	1	1	2	1	1	1	2	1	50	50	100	4	5	2	3	3	1	2	1	1	1	1
3004	0	0	0	1.049	1.074	1.074	1.074	0	9	9	3	1	3	1	3	1	4	1	2	1	4	6	1	1	1	6	2	5	5	39	36	40	55	15	70	50	92	35	50	14	63	33	33	3	3	2	1	1	1	1	1	2	1	2	1	1	5	1	1	1	9	42	38	28	1	16	17	60	32	2	5	5	5	5	2	2	1	6	1	1	1	2	2	50	50	0	3	2	1	1	2	2	2	9	2	56	3	7	7	1	4	2	1	2	2	5	5	3	3	4	2	4	5	3	3	5	1	5	3	2	2	2	2	2	3	3	2	2	1	5	1	62	5	5	2	4	2	5	1	0	2	2	1	2	2	2	1	1	4	4	3	5	1	2	2	3	1	2	5	4	1	7	2	2	4	4	4	4	4	5	2	1	1	1	3	4	2	2	2	2	1	2	3	5	3	5	1	3	2	3	2	2	3	1	3	2	2	1	3	4	1	1	1	2	2	4	4	2	2	5	2	2	5	1	7	2	2	4	1	3	1	1	5	1	5	4	2	2	2	1	1	2	1	1	1	0	74	63	2	5	1	1	2	3	2	1	2	1	1
3005	0	0	0	0.841	0.861	0.861	0.861	0	9	9	4	2	3	2	3	1	3	1	2	3	3	6	1	1	1	1	4	5	5	17	50	84	84	86	51	15	50	9	50	7	51	51	86	3	2	3	2	1	2	2	1	1	1	1	2	2	1	1	1	1	49	97	43	93	95	85	2	0	97	1	1	1	5	1	2	2	2	5	1	1	1	1	2	0	50	0	3	1	1	1	2	2	7	1	2	49	1	1	2	2	4	4	6	7	1	3	1	1	2	5	2	2	5	1	1	3	1	5	3	1	2	2	2	2	1	3	2	2	5	1	2	84	1	1	5	2	1	1	1	0	1	1	1	2	2	2	5	0	5	2	4	3	5	2	1	1	1	5	6	4	2	6	3	2	1	7	7	1	7	7	2	1	1	2	10	6	1	1	1	1	10	0	2	1	1	2	5	5	5	5	1	1	1	1	1	1	4	1	1	1	1	1	2	1	3	5	4	1	2	5	3	2	8	5	6	1	2	2	3	3	1	1	5	3	5	5	2	2	1	2	1	1	1	1	1	51	50	51	6	6	2	2	3	1	1	1	1	1	1
3006	0	0	0	2.589	2.651	2.651	2.651	0	9	9	5	2	1	2	1	2	4	1	2	1	5	3	1	1	1	4	1	5	5	60	60	40	40	70	85	30	85	40	70	40	40	50	70	1	4	3	2	1	1	1	1	1	1	1	2	2	1	1	5	1	35	85	33	33	70	15	0	50	97	1	1	1	1	1	2	2	2	6	1	2	3	3	2	50	50	25	3	1	1	1	2	2	3	1	2	49	3	1	2	2	5	3	4	5	1	2	1	2	2	3	1	4	5	3	3	3	1	1	5	1	1	1	2	1	1	3	1	2	1	5	1	60	1	1	5	5	1	1	5	0	1	1	1	1	1	2	1	1	1	4	5	2	3	2	1	2	2	1	4	4	2	6	3	1	7	7	7	1	6	7	3	2	1	2	3	5	2	1	1	1	1	7	3	4	4	5	4	5	5	5	1	1	1	1	3	1	3	1	1	2	1	2	2	1	2	4	4	2	1	1	1	2	6	1	8	1	4	3	3	3	1	3	5	2	4	4	2	2	2	2	2	1	1	1	1	40	50	100	5	2	1	1	3	1	2	1	1	2	1
3008	0	0	0	1.549	1.585	1.585	1.585	0	9	9	4	2	1	2	3	1	4	1	2	4	5	5	1	1	7	1	4	5	5	60	60	85	30	75	97	0	70	0	85	40	70	38	88	1	4	3	2	1	2	1	1	1	1	1	2	2	1	5	5	1	38	88	40	60	75	50	0	30	97	1	1	5	5	1	2	2	2	7	1	3	1	1	3	0	100	50	3	1	1	1	2	2	4	1	2	21	1	1	4	2	4	4	4	4	2	5	1	3	4	2	4	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	2	5	5	1	60	1	1	5	3	1	5	1	0	1	2	1	2	2	2	5	1	2	4	4	3	5	1	1	1	1	4	4	3	2	4	4	2	6	7	7	1	7	5	3	1	2	1	9	1	1	1	1	2	6	0	2	2	1	3	5	5	5	5	1	1	1	1	2	1	4	1	1	2	1	1	3	1	3	7	4	2	2	4	2	3	2	3	9	2	3	2	3	1	3	3	4	3	3	4	2	2	2	2	2	1	1	2	1	85	50	15	3	4	1	3	3	1	2	1	2	1	1
3009	0	0	0	0.83	0.85	0.85	0.85	0	9	9	2	1	1	2	1	2	3	1	2	4	2	6	1	2	7	1	3	5	5	70	50	90	30	70	65	0	85	85	97	15	97	35	85	1	2	2	1	1	2	2	1	1	1	1	2	2	1	5	5	1	43	93	60	60	85	70	0	50	97	1	1	5	5	1	2	2	2	6	1	1	1	1	2	0	50	0	3	1	1	1	2	1	1	1	2	19	1	4	6	2	1	2	7	7	1	3	1	3	3	2	5	2	5	1	2	3	1	1	5	2	3	1	1	3	1	1	2	2	1	1	1	85	1	1	4	5	1	5	1	0	1	1	3	2	2	2	5	0	2	5	5	2	1	1	2	1	1	2	4	2	5	7	6	3	7	7	1	4	1	7	2	2	1	2	9	1	1	7	2	2	10	0	1	3	2	1	5	5	5	4	1	1	2	1	1	2	2	1	1	2	1	1	2	1	3	7	3	1	2	5	1	2	2	2	9	2	3	3	1	3	1	3	2	4	4	5	2	2	2	2	4	2	2	2	1	50	30	40	2	2	1	1	3	1	2	3	1	1	1
3011	0	0	0	0.613	0.628	0.628	0.628	0	9	9	6	1	1	2	2	2	4	1	2	1	1	5	1	1	1	6	1	5	5	21	20	1	61	41	51	61	70	48	2	60	2	51	40	3	4	3	1	2	1	1	2	2	1	1	1	1	5	1	1	5	43	8	58	14	0	21	85	94	0	2	5	1	1	1	2	2	1	4	1	1	2	2	1	100	0	0	3	2	1	1	2	2	2	9	2	79	3	7	7	2	7	1	2	7	1	3	5	1	1	5	1	5	5	3	3	1	5	5	5	2	3	2	2	1	2	3	2	1	5	5	1	73	5	1	1	1	1	5	1	0	2	2	3	2	2	2	5	5	5	1	1	5	1	3	3	1	1	4	1	1	1	7	1	1	6	5	7	3	6	5	2	1	2	1	2	9	1	2	3	3	0	8	5	5	5	5	2	1	2	3	2	2	3	3	4	2	1	1	1	2	1	1	2	1	3	6	4	1	1	1	2	2	8	0	8	1	3	1	3	1	3	3	5	3	4	5	2	1	1	1	1	1	1	1	1	1	52	99	3	4	3	2	3	1	2	1	2	1	1
3013	0	0	0	0.956	0.979	0.979	0.979	0	9	9	1	1	3	1	3	1	3	1	2	2	2	6	5	2	7	1	3	5	5	50	50	10	60	0	50	50	50	40	50	0	30	25	25	3	3	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	20	40	38	43	10	31	30	30	0	2	1	1	1	1	2	2	1	7	1	1	2	2	2	100	50	0	3	2	1	1	1	2	3	8	2	74	3	6	5	2	7	4	4	6	1	3	5	2	2	2	2	3	5	3	3	3	1	1	3	2	2	2	1	1	1	3	2	2	1	5	1	50	4	1	2	4	4	1	5	0	2	1	1	2	2	2	1	5	5	1	1	5	3	1	1	2	1	2	3	1	1	7	2	1	5	5	7	2	6	4	2	1	2	1	2	7	1	2	2	2	2	5	4	4	3	4	3	3	3	3	2	2	3	1	3	2	3	2	1	2	1	1	2	1	2	4	4	2	1	2	2	2	6	0	8	2	4	2	1	3	3	1	4	3	4	4	2	1	1	2	3	1	1	2	2	50	50	80	4	4	4	4	2	1	1	1	1	1	1
