V1	VCF0009x	VCF0010x	VCF0011x	VCF0009y	VCF0009z	VCF0010z	VCF0011z	VCF0018a	VCF0050a	VCF0071c	VCF0102	VCF0104	VCF0106	VCF0108	VCF0112	VCF0113	VCF0114	VCF0118	VCF0127	VCF0128	VCF0130a	VCF0140	VCF0143	VCF0146	VCF0147	VCF0148a	VCF0149	VCF0156	VCF0157	VCF0209	VCF0210	VCF0211	VCF0212	VCF0218	VCF0223	VCF0224	VCF0227	VCF0228	VCF0232	VCF0233	VCF0253	VCF0290	VCF0291	VCF0303	VCF0305	VCF0310	VCF0346	VCF0349	VCF0358	VCF0359	VCF0360	VCF0361	VCF0370	VCF0371	VCF0372	VCF0373	VCF0374	VCF0380	VCF0386	VCF0392	VCF0412	VCF0413	VCF0414	VCF0415	VCF0424	VCF0425	VCF0426	VCF0427	VCF0428	VCF0450	VCF0475	VCF0481	VCF0487	VCF0493	VCF0501	VCF0502	VCF0503	VCF0504	VCF0605	VCF0606	VCF0609	VCF0613	VCF0624	VCF0648	VCF0649	VCF0656	VCF0703	VCF0704	VCF0719	VCF0721	VCF0723a	VCF0729	VCF0733	VCF0734	VCF0741	VCF0801	VCF0804	VCF0806	VCF0809	VCF0823	VCF0830	VCF0838	VCF0839	VCF0843	VCF0846	VCF0847	VCF0849	VCF0850	VCF0851	VCF0852	VCF0853	VCF0854	VCF0867	VCF0870	VCF0871	VCF0872	VCF0876	VCF0878	VCF0879a	VCF0880	VCF0881	VCF0886	VCF0887	VCF0888	VCF0890	VCF0894	VCF0903	VCF0905	VCF0991	VCF0992	VCF1011	VCF9005	VCF9009	VCF9013	VCF9016	VCF9017	VCF9018	VCF9021	VCF9022	VCF9023	VCF9027	VCF9028	VCF9029	VCF9030a	VCF9030b	VCF9030c	VCF9031	VCF9032	VCF9039	VCF9040	VCF9041	VCF9042	VCF9045	VCF9047	VCF9048	VCF9049	VCF9054	VCF9069	VCF9081	VCF9084	VCF9085	VCF9086	VCF9087	VCF9088	VCF9089	VCF9092	VCF9093	VCF9094	VCF9095	VCF9096	VCF9122	VCF9131	VCF9132	VCF9133	VCF9201	VCF9202	VCF9203	VCF9204	VCF9205	VCF9206	VCF9207	VCF9208	VCF9209	VCF9210	VCF9211	VCF9212	VCF9213	VCF9214	VCF9215	VCF9216	VCF9217	VCF9218	VCF9219	VCF9220	VCF9221	VCF9222	VCF9223	VCF9224	VCF9225	VCF9226	VCF9227	VCF9228	VCF9229	VCF9230	VCF9232	VCF9233	VCF9234	VCF9235	VCF9236	VCF9237	VCF9238	VCF9239	VCF9240	VCF9241	VCF9242	VCF9243	VCF9244	VCF9245	VCF9246	VCF9247	VCF9248	VCF9249	VCF9250	VCF9251	VCF9252	VCF9253	VCF9255	VCF9256	VCF9257	VCF9258	VCF9259	VCF9260	VCF9261	VCF9262	VCF9265	VCF9267	VCF9268	VCF9269	VCF9270	VCF9271	VCF9272	VCF9273	VCF9275	VCF9277	VCF9278	VCF9279	VCF9280	VCF9281	VCF9282
1494	0	0	0	2	2	2	2	0	9	9	5	2	1	2	2	2	3	1	2	1	0	3	1	1	1	1	4	5	5	70	15	30	70	15	85	65	85	60	70	50	50	40	25	3	3	3	1	2	1	1	2	2	2	1	1	1	5	1	1	1	40	25	60	30	15	40	65	80	10	2	5	1	1	1	2	2	1	5	1	1	3	2	3	75	100	0	3	2	1	1	2	2	7	9	2	69	3	6	6	2	7	1	2	5	1	3	5	2	2	5	2	2	5	3	3	3	1	5	3	2	2	2	3	1	2	3	1	2	1	5	1	60	5	2	4	2	2	5	5	0	2	1	1	1	1	1	5	3	2	2	2	4	1	3	3	2	1	2	3	2	1	6	2	2	6	5	5	3	6	5	2	1	2	1	2	8	1	2	3	2	2	5	4	5	4	5	3	4	4	4	2	2	3	3	4	2	3	1	2	3	1	2	2	1	2	4	4	3	2	5	2	3	8	2	7	1	2	3	3	1	1	3	5	3	4	4	2	1	2	2	2	1	1	1	1	50	70	85	4	4	4	4	2	1	2	1	1	1	1
1495	0	0	0	1	1	1	1	0	9	9	7	1	1	2	3	2	4	3	2	4	5	6	1	1	1	6	1	0	0	15	15	50	40	15	97	50	85	15	50	50	50	33	33	3	4	3	1	1	1	1	2	2	2	2	1	1	5	1	1	5	38	19	50	15	0	15	73	85	15	2	5	1	1	1	2	2	1	2	1	1	3	3	1	50	0	0	3	2	1	1	1	2	7	9	2	44	2	3	6	1	7	2	2	2	1	1	5	2	2	3	2	2	5	5	5	3	5	1	3	2	2	2	3	2	3	3	2	2	1	5	1	70	5	3	3	2	4	5	5	0	2	1	1	2	2	2	5	1	3	2	2	5	1	2	1	1	2	2	3	7	5	7	5	1	3	7	4	2	6	5	2	1	2	1	2	8	2	2	3	1	2	7	5	5	3	3	1	2	2	2	2	2	3	3	4	1	2	1	2	3	1	1	2	1	2	4	4	2	1	1	1	2	7	2	6	2	4	2	1	3	1	3	5	2	3	5	2	1	1	1	1	2	1	2	1	40	50	100	3	5	4	2	1	2	2	1	1	1	1
1496	0	0	0	1	1	1	1	0	9	9	3	1	3	1	3	2	3	1	2	4	2	6	5	1	3	1	3	5	1	60	50	15	85	0	50	71	50	60	30	0	40	36	15	3	4	3	1	2	1	1	2	2	1	2	1	1	5	1	1	1	30	20	38	27	0	15	60	61	0	2	5	1	5	1	2	2	1	4	1	1	3	2	2	75	50	0	3	2	1	1	2	2	3	8	2	84	3	7	7	2	7	1	2	5	1	2	5	3	2	4	4	4	5	5	5	5	5	1	3	3	3	3	3	2	2	3	2	2	1	5	1	60	5	4	2	2	5	5	1	0	2	2	3	2	2	2	5	1	5	1	1	5	1	3	3	1	1	1	1	1	1	7	1	1	4	4	2	5	4	3	1	1	2	1	1	9	1	2	3	3	0	9	5	5	5	5	2	5	4	4	2	2	3	3	3	2	4	1	2	3	1	2	1	2	1	2	4	3	1	1	3	1	8	1	9	2	4	3	3	3	3	1	4	2	4	4	3	2	2	2	2	1	1	2	1	50	50	50	4	4	4	4	2	1	2	1	1	1	2
1497	0	0	0	1	1	1	1	0	9	9	1	2	1	2	2	2	3	1	2	2	1	5	1	2	7	1	3	5	5	50	97	30	80	0	97	97	80	80	30	50	50	49	2	3	4	2	1	1	1	1	2	2	1	2	1	1	5	1	1	5	40	10	38	13	0	0	80	75	40	2	5	1	1	5	2	2	1	6	1	1	3	3	2	50	50	0	3	2	1	1	1	1	4	9	2	74	3	7	7	2	6	1	1	5	1	3	5	1	3	3	3	3	5	3	3	3	5	5	5	2	1	2	2	1	2	3	2	2	1	5	1	97	5	3	3	3	3	5	1	0	2	2	3	2	2	2	5	1	3	3	3	3	3	2	2	2	1	1	4	1	1	7	1	1	4	7	5	2	7	6	2	1	1	1	2	9	1	2	3	2	1	10	5	5	2	5	2	2	2	2	2	2	3	3	3	2	3	2	2	3	2	3	2	1	3	7	4	1	1	1	2	1	10	1	10	1	3	1	3	1	1	3	4	3	3	3	2	1	2	2	2	2	1	1	1	80	100	100	4	4	4	4	2	1	2	1	2	1	1
1498	0	0	0	1	1	1	1	0	9	9	7	2	1	2	2	2	1	3	2	1	2	1	1	1	5	1	3	0	0	54	50	15	97	13	85	72	65	60	38	30	47	43	21	3	4	2	1	1	1	1	2	2	1	1	1	1	5	5	5	5	21	31	39	28	2	16	40	61	16	2	5	5	5	5	2	2	1	6	1	1	2	2	2	100	50	0	3	2	1	1	1	2	0	9	2	90	3	6	5	1	6	2	3	5	1	3	5	1	4	4	1	2	5	3	3	1	5	5	5	2	2	3	2	1	1	3	2	2	1	5	1	70	4	4	3	4	1	5	1	0	2	2	3	2	2	2	5	0	4	4	4	1	1	2	2	1	1	1	3	3	2	6	2	1	5	6	6	3	5	6	1	2	1	1	2	8	2	2	3	2	2	8	4	4	4	5	4	3	4	4	2	2	3	3	3	2	2	2	1	2	1	2	3	2	2	4	4	2	1	1	1	2	6	2	8	2	4	2	1	1	3	3	4	4	4	4	2	1	2	2	4	1	2	2	2	47	50	100	1	4	4	4	2	2	2	1	2	1	2
1499	0	0	0	0	0	0	0	0	9	9	0	1	2	2	2	2	2	3	2	4	5	6	1	1	2	1	4	0	0	40	85	85	15	70	85	15	85	30	70	85	85	43	78	1	2	3	2	1	1	1	1	1	1	1	2	2	1	5	5	1	35	85	43	93	70	85	0	0	97	1	1	5	1	1	2	2	4	6	1	2	3	3	2	50	50	25	3	1	1	1	2	2	4	1	2	14	1	2	4	2	4	4	6	4	2	5	1	3	5	1	4	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	2	5	5	1	85	1	1	5	3	2	5	1	0	1	1	1	2	2	2	5	3	1	4	4	3	3	1	1	2	1	5	4	3	2	6	3	3	6	7	6	2	7	6	1	2	1	2	8	0	1	1	1	2	8	0	2	2	1	3	5	5	5	5	1	1	1	1	2	1	4	1	1	2	1	1	3	1	3	7	4	4	2	4	1	2	2	2	9	2	2	2	1	3	1	1	4	1	5	4	3	1	1	1	1	1	1	2	2	85	50	70	4	4	4	4	3	2	2	1	1	1	2
1500	0	0	0	1	1	1	1	0	9	9	7	2	1	2	2	2	2	3	2	1	1	3	1	1	5	4	1	0	0	60	40	50	70	50	60	50	50	30	50	40	40	50	50	3	3	2	1	2	1	1	2	2	1	1	1	1	5	1	1	1	30	20	58	42	0	45	60	61	0	2	5	1	1	1	2	2	2	4	1	2	2	2	2	100	50	25	3	2	1	1	2	1	3	9	2	59	3	4	4	1	4	1	4	5	1	3	5	1	1	5	1	5	5	1	1	5	5	5	5	3	3	1	1	1	1	1	2	2	1	5	1	40	5	1	4	3	2	1	5	0	2	2	1	1	1	1	5	0	4	2	4	2	1	2	2	1	1	1	1	1	7	1	7	1	4	4	4	5	4	5	1	1	1	1	3	7	1	2	2	2	0	6	5	5	3	5	2	3	2	2	2	2	3	3	4	2	3	2	2	3	1	1	1	1	3	7	4	1	2	4	1	3	4	7	2	1	2	2	3	1	3	3	4	4	4	4	1	1	1	2	4	2	1	2	2	30	50	100	4	5	5	5	3	2	2	1	1	1	1
1501	0	0	0	1	1	1	1	0	9	9	5	2	1	2	3	1	4	1	2	1	4	6	1	1	1	6	1	5	5	47	97	97	61	90	97	15	91	29	97	51	97	53	88	1	4	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	45	95	53	88	90	90	0	15	97	1	1	5	5	1	2	2	2	7	2	2	1	2	3	50	100	75	3	1	2	2	2	2	7	1	2	31	1	1	3	2	2	4	5	4	1	3	1	2	5	3	4	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	2	2	2	5	1	97	1	1	5	5	1	5	1	0	1	1	1	2	2	2	5	0	1	4	5	1	3	1	2	2	1	2	4	2	3	4	3	3	5	7	7	2	7	5	3	2	1	2	9	3	1	1	1	1	9	0	1	1	1	2	5	5	5	5	1	1	2	1	2	1	4	1	1	2	1	1	3	1	3	7	4	2	1	2	1	1	3	2	10	1	2	1	1	3	1	1	5	3	4	4	2	1	1	1	1	1	1	2	1	100	70	100	2	2	2	2	3	3	2	1	1	1	1
1502	0	0	0	1	1	1	1	0	9	9	6	1	1	2	4	2	3	3	2	4	0	6	1	1	1	4	2	0	0	85	50	15	85	15	97	70	85	50	40	15	40	43	23	3	4	3	1	1	1	1	2	2	1	1	1	1	5	1	1	1	8	43	58	23	0	30	15	85	15	2	5	1	1	1	2	2	1	5	1	2	2	2	2	100	50	25	3	2	1	1	2	2	3	8	2	84	3	7	6	2	4	2	1	6	1	3	5	2	1	5	1	2	5	5	4	3	1	5	5	3	2	3	2	2	3	3	1	2	1	5	1	40	5	2	3	2	4	5	1	0	2	2	1	2	2	2	5	1	4	1	3	4	1	3	2	2	1	1	2	5	1	7	1	1	6	5	6	3	6	4	2	1	1	1	8	3	1	2	3	1	0	7	5	5	3	5	3	2	3	3	2	2	3	2	3	2	1	1	2	3	2	3	2	2	1	3	2	2	1	1	2	1	10	9	6	1	2	1	1	1	1	3	2	4	4	5	2	1	2	1	2	1	1	1	1	50	85	100	3	3	3	3	2	2	2	1	1	1	1
1504	0	0	0	1	1	1	1	0	9	9	5	2	1	2	1	2	1	1	2	3	5	6	1	1	1	4	2	5	5	52	17	75	1	60	62	0	64	41	72	53	56	30	80	1	3	3	1	1	1	2	1	1	1	1	2	2	1	5	5	1	30	80	35	85	60	70	0	0	60	1	1	1	5	1	2	2	1	7	2	1	1	1	1	0	0	50	3	1	1	2	3	2	7	1	2	12	2	7	7	2	7	4	3	4	2	5	1	3	5	3	5	1	5	1	2	3	1	1	3	2	2	2	3	1	2	2	2	1	1	5	1	59	2	2	3	1	2	5	1	0	1	1	3	2	2	2	5	0	2	1	3	5	1	1	1	2	1	2	4	3	4	4	5	3	7	7	7	7	7	3	3	1	2	1	8	0	2	1	2	3	8	0	3	3	1	4	5	5	5	5	2	2	3	1	2	1	4	1	1	2	2	3	3	3	3	7	4	1	2	4	1	1	5	2	10	2	4	1	1	3	1	3	3	2	5	3	3	2	2	2	1	1	1	1	1	51	52	0	4	4	4	4	2	3	2	1	1	1	1
1505	0	0	0	1	1	1	1	0	9	9	2	1	1	2	2	2	3	1	2	1	0	6	1	1	1	4	1	5	5	97	15	50	85	0	97	17	97	20	50	25	15	9	42	3	3	3	1	2	1	1	2	2	1	1	1	2	5	1	1	1	5	45	36	16	0	1	10	70	0	2	5	1	1	1	2	2	1	3	1	1	1	2	1	50	0	0	3	2	1	2	2	2	6	9	2	66	3	7	7	2	7	1	1	5	1	3	5	1	1	5	1	4	5	5	5	5	5	5	5	3	1	3	3	3	3	3	2	2	1	5	1	30	5	4	2	2	3	1	5	0	2	2	3	1	1	1	1	3	5	2	2	5	1	3	3	3	1	1	2	1	1	7	1	1	4	5	7	4	6	2	2	1	2	1	0	5	1	2	3	1	0	3	5	5	4	5	4	5	4	4	2	2	3	3	4	2	3	2	3	5	1	2	2	2	2	4	4	2	1	1	3	3	8	2	6	1	4	1	3	1	1	3	4	2	5	4	2	2	1	1	1	1	1	1	1	100	100	100	4	4	4	4	2	1	1	1	2	1	1
1506	0	0	0	1	1	1	1	0	9	9	7	1	1	2	2	2	4	1	2	2	3	6	1	1	7	6	2	5	5	50	78	8	92	0	77	70	85	18	79	60	73	35	15	3	4	3	1	2	1	1	2	2	2	2	1	1	5	1	1	5	64	17	4	46	30	0	97	8	1	2	5	1	1	5	2	2	4	4	1	1	1	1	3	0	100	0	3	2	1	1	2	1	7	9	2	91	3	2	5	1	5	1	6	5	1	3	5	2	1	3	1	2	5	5	4	3	1	5	5	1	2	2	1	3	2	2	1	2	5	5	1	50	5	1	1	1	5	5	1	0	2	2	3	1	1	1	5	1	5	1	3	2	1	2	1	2	1	5	2	5	4	4	3	4	2	7	5	5	6	4	2	1	1	1	1	10	1	2	3	1	0	9	5	4	5	5	1	1	2	2	2	2	3	3	4	2	2	1	1	2	1	2	2	2	1	1	4	4	2	5	3	2	2	6	1	2	3	2	3	1	1	3	5	1	5	5	2	1	1	1	1	2	1	2	1	48	82	93	1	2	1	1	2	1	2	1	1	1	1
1507	0	0	0	1	1	1	1	0	9	9	4	1	1	2	2	2	3	1	2	1	0	4	1	1	1	4	1	5	5	65	15	2	97	1	81	50	50	39	3	0	16	26	26	3	4	3	1	1	1	1	2	2	1	1	1	2	5	1	1	1	32	20	53	32	2	31	62	58	1	2	5	1	1	1	2	2	1	3	1	1	3	2	2	75	50	0	3	2	2	2	4	2	3	9	2	96	3	7	7	2	6	1	2	6	1	3	5	1	1	5	1	5	5	3	3	3	1	5	3	2	2	3	3	2	3	3	2	2	1	5	1	78	5	2	4	3	3	1	5	0	2	1	3	1	2	1	5	3	3	1	1	5	1	2	1	2	2	1	2	1	1	6	1	1	6	5	7	4	7	3	2	1	2	1	0	8	1	2	2	3	0	7	5	5	3	5	3	5	4	3	2	2	3	1	3	2	3	1	2	3	2	3	2	3	2	4	4	1	1	1	2	2	10	0	7	1	2	1	3	1	1	3	4	3	4	4	2	1	1	1	3	2	1	2	1	15	50	100	3	5	3	3	2	3	2	1	1	1	1
1508	0	0	0	0	0	0	0	0	9	9	3	1	1	2	1	2	4	1	2	4	5	6	5	1	1	6	2	5	5	50	60	60	40	30	50	0	60	15	70	50	70	15	65	1	2	3	1	1	2	2	1	1	1	1	2	2	1	5	5	1	30	80	43	78	60	70	0	15	85	1	5	1	5	1	2	2	4	7	1	1	3	3	2	50	50	0	3	1	1	1	2	2	7	1	2	39	1	2	3	2	2	4	5	1	2	5	1	3	5	2	5	1	1	3	3	5	1	1	1	1	1	1	1	3	1	1	2	2	1	5	1	60	2	1	5	5	1	1	1	0	1	1	3	2	2	2	5	1	1	5	5	1	3	1	1	2	2	2	5	4	3	5	3	3	6	7	7	4	6	5	1	2	2	2	6	0	2	3	1	3	6	0	2	3	1	4	5	5	5	5	1	1	2	1	2	2	4	1	1	2	1	1	2	2	3	7	4	2	2	5	1	1	3	4	9	2	2	1	1	3	1	1	5	1	5	5	3	1	1	1	1	1	1	1	2	85	50	70	4	4	4	4	3	3	2	1	1	1	1
1509	0	0	0	1	1	1	1	0	9	9	3	1	1	2	4	2	4	1	1	4	3	5	1	1	1	4	1	5	5	80	50	20	60	30	50	70	50	85	50	20	50	50	30	3	3	3	1	2	1	1	2	2	1	2	1	1	5	1	1	1	35	15	50	50	0	50	70	50	0	2	5	5	5	5	2	2	1	6	1	1	3	3	2	50	50	0	3	2	1	1	2	2	3	9	2	69	3	7	5	1	5	2	2	3	1	3	5	2	2	3	1	3	5	3	3	3	1	1	5	1	2	3	2	3	1	3	1	2	1	5	1	50	5	2	4	2	4	5	1	0	2	2	3	2	2	2	5	3	5	3	3	5	1	2	2	1	1	2	4	1	1	4	4	2	3	5	5	4	4	6	2	1	2	1	3	8	1	2	3	1	0	9	5	5	5	5	2	3	3	3	2	2	2	2	3	2	3	2	1	2	2	3	2	1	2	4	4	2	1	1	1	3	9	0	10	2	2	3	3	3	3	3	4	2	4	4	2	1	1	1	1	1	1	2	2	35	50	100	4	4	4	4	2	1	1	1	2	1	1
1511	0	0	0	1	1	1	1	0	9	9	2	2	1	2	1	2	4	1	2	2	5	6	1	1	1	4	1	5	5	50	85	70	40	70	70	30	50	50	97	40	70	50	70	1	3	2	1	1	2	2	1	1	1	1	2	2	5	5	5	1	30	80	38	73	60	60	0	15	70	1	5	5	5	5	2	2	2	6	1	2	1	1	2	0	50	25	3	1	1	1	1	2	4	1	2	34	1	1	4	2	4	4	3	3	2	5	1	2	4	3	4	2	5	3	3	3	1	1	3	3	1	2	1	2	1	3	2	1	1	5	1	70	2	2	4	3	3	5	1	0	1	1	3	2	2	2	5	5	4	5	5	2	3	2	1	2	2	2	4	4	3	6	4	2	4	4	6	3	4	7	2	1	1	1	8	4	1	1	2	3	8	3	2	3	1	3	3	4	4	3	1	1	3	1	2	2	3	1	1	2	1	1	2	1	1	3	4	1	1	1	2	3	3	3	8	2	3	2	3	3	3	3	4	3	4	4	2	1	2	2	3	1	1	2	2	100	70	100	4	5	3	4	2	1	2	1	1	1	1
1512	0	0	0	1	1	1	1	0	9	9	2	2	3	2	1	2	4	4	2	1	5	6	1	2	1	4	1	0	0	0	50	97	0	97	60	0	97	15	97	60	97	49	99	1	4	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	49	99	43	93	97	85	0	0	85	1	1	5	5	1	2	2	3	7	1	1	1	3	1	25	0	0	3	1	1	1	2	2	3	1	2	0	1	1	3	2	3	4	7	4	1	1	1	2	5	4	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	5	1	60	1	1	5	5	1	5	1	0	1	1	3	2	2	2	5	1	1	5	5	1	3	1	1	1	2	2	4	3	3	6	3	2	7	7	7	1	7	7	2	2	1	2	10	0	1	1	1	3	10	0	1	2	1	3	5	5	5	5	1	1	1	1	2	1	4	2	1	1	1	1	3	1	3	7	4	1	2	5	1	2	2	2	10	2	2	2	1	3	1	1	5	2	4	5	2	2	1	2	1	1	1	1	2	50	0	50	4	4	3	3	3	2	2	1	1	1	1
1513	0	0	0	1	1	1	1	0	9	9	4	2	2	2	3	1	3	1	2	1	1	5	1	1	3	4	1	5	5	0	50	0	86	0	97	0	97	62	40	0	15	0	50	3	3	3	1	2	1	1	2	2	2	1	1	1	5	5	1	5	49	2	49	2	0	0	97	97	0	2	5	5	5	5	2	2	1	4	1	1	2	2	2	100	50	0	3	2	1	1	1	2	2	9	2	92	3	7	7	2	5	1	3	6	1	3	5	1	1	5	1	3	1	3	3	3	1	5	5	2	1	1	1	1	1	3	1	2	1	5	1	40	5	1	5	5	3	5	1	0	2	2	3	2	2	2	5	5	1	1	5	5	1	2	1	1	2	1	1	1	1	7	2	1	7	5	7	5	5	6	1	1	1	1	1	8	1	2	3	2	0	10	5	5	3	5	1	2	2	3	2	2	3	2	4	2	1	2	2	3	1	1	3	1	1	3	4	1	2	5	1	4	10	0	8	1	4	5	3	1	1	3	5	3	4	5	2	2	2	1	2	1	1	1	2	100	100	100	4	4	1	1	1	1	2	1	2	1	1
1514	0	0	0	1	1	1	1	0	9	9	7	1	1	2	1	2	2	3	2	2	1	5	5	1	1	4	1	0	0	50	40	0	76	0	70	85	70	60	85	30	41	43	8	3	3	3	1	2	1	1	2	2	1	1	1	1	5	1	1	5	43	8	68	33	0	50	85	85	0	2	5	1	1	5	2	2	1	6	2	1	1	1	1	0	0	50	3	2	1	1	2	2	3	9	2	76	3	1	3	1	5	2	3	5	1	3	5	2	1	5	1	2	5	5	5	3	1	1	5	2	2	2	2	1	2	3	2	2	1	5	2	63	5	1	3	3	1	1	1	0	2	1	3	1	1	1	5	0	5	1	1	5	1	2	1	1	1	1	3	1	1	1	2	1	3	2	1	3	3	6	2	2	1	1	2	9	1	2	3	2	0	8	5	5	5	5	2	3	3	4	2	2	3	3	4	2	1	1	3	5	1	1	2	1	2	4	2	4	1	1	1	1	8	1	8	2	2	2	3	1	1	3	4	3	1	5	2	1	2	2	1	1	1	2	1	0	85	100	3	6	5	5	2	2	2	1	1	1	1
1516	0	0	0	0	0	0	0	0	9	9	4	2	3	2	1	2	4	1	2	4	5	6	5	1	1	6	1	5	5	40	55	70	10	60	75	16	80	40	70	70	70	38	72	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	5	1	36	85	38	87	70	75	1	1	90	1	1	1	5	1	2	2	3	7	1	1	1	1	3	0	100	0	3	1	1	1	1	2	5	1	2	19	1	1	6	2	2	4	5	3	2	5	1	3	5	2	3	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	5	5	1	70	1	2	4	4	3	1	1	0	1	1	3	2	2	2	5	1	1	5	5	1	1	1	1	3	2	4	5	3	3	5	5	3	1	7	6	5	7	5	1	2	1	2	7	0	1	1	1	1	7	0	3	3	1	3	5	5	5	5	1	1	3	1	2	2	4	1	2	3	1	1	2	1	3	7	4	2	2	5	1	3	3	2	9	2	2	3	1	1	1	3	5	2	4	4	3	2	2	2	2	1	1	2	1	79	46	60	3	4	2	2	2	1	2	1	1	1	1
1517	0	0	0	1	1	1	1	0	9	9	2	2	1	2	3	1	4	1	2	4	4	6	5	2	1	6	2	5	5	40	70	69	39	60	71	30	70	15	85	60	97	45	65	1	2	3	2	1	2	2	1	1	1	1	2	2	1	1	5	1	43	78	55	45	70	50	15	60	85	1	1	1	1	1	2	2	3	6	1	1	1	1	3	0	100	0	3	1	1	1	2	2	7	1	2	34	1	3	1	2	3	4	6	3	1	3	1	2	5	5	3	3	1	1	2	3	1	1	3	1	2	1	1	3	1	1	2	2	1	5	1	51	1	1	4	5	1	5	1	0	1	2	1	2	2	2	5	3	1	5	5	2	3	1	1	1	1	2	4	3	4	5	3	2	5	7	4	3	6	5	2	2	1	2	7	3	2	1	1	1	7	0	2	3	2	3	4	5	4	4	1	1	1	1	2	2	3	1	1	2	1	1	2	1	3	7	4	3	2	4	1	2	3	0	10	2	2	3	1	3	1	1	5	1	2	5	3	2	1	2	2	1	1	2	2	71	67	60	4	4	4	4	3	1	2	1	1	1	1
1518	0	0	0	1	1	1	1	0	9	9	3	2	1	2	1	2	5	1	2	3	5	6	1	1	1	6	1	5	5	85	40	70	30	61	70	46	85	70	85	40	60	54	58	1	3	2	1	1	1	1	2	2	1	1	2	2	5	1	5	1	36	60	50	50	45	50	26	50	41	2	5	5	5	5	2	2	2	7	1	1	2	2	1	100	0	0	3	1	1	1	1	2	7	1	2	29	1	4	3	2	4	4	4	4	1	1	3	3	4	2	4	4	5	3	3	5	1	1	5	2	2	2	1	2	1	2	2	2	1	5	1	85	4	2	4	4	4	1	5	0	1	1	1	1	1	1	5	3	2	4	4	2	1	2	1	2	1	1	3	3	1	6	3	1	6	4	5	2	5	6	2	2	1	2	8	4	1	1	2	3	4	1	5	5	2	5	4	4	5	5	2	2	3	2	2	1	1	1	2	3	1	1	2	1	3	6	4	2	1	2	1	2	4	3	8	2	2	4	1	3	1	1	3	3	4	4	2	1	2	1	3	1	1	1	2	60	85	85	3	3	1	1	3	1	2	1	1	1	1
1520	0	0	0	2	2	2	2	0	9	9	4	1	1	2	1	2	4	1	2	1	5	3	1	1	1	3	3	5	5	31	71	83	43	70	50	16	91	47	85	61	86	43	77	1	4	3	1	1	1	2	1	1	1	1	2	2	1	5	5	1	43	92	43	78	85	70	1	15	85	1	1	5	5	1	2	2	2	7	2	2	1	3	3	25	100	75	3	1	1	1	2	2	5	1	2	29	2	1	2	1	3	4	5	5	2	5	1	2	5	1	3	1	5	1	2	1	5	1	3	2	1	1	1	1	1	2	1	2	1	1	2	61	1	1	5	5	1	5	1	0	1	1	3	2	2	2	5	1	4	2	3	3	3	1	1	1	2	1	5	3	2	5	2	2	7	7	7	1	7	5	2	2	1	1	8	3	1	1	1	2	9	0	1	1	1	2	5	5	5	5	1	1	1	1	2	1	4	1	1	2	1	2	3	1	1	2	4	1	1	1	1	1	3	2	9	2	2	2	3	3	1	3	5	2	2	5	2	1	1	1	1	1	1	1	1	77	50	61	3	3	2	2	1	1	2	1	1	1	1
1522	0	0	0	1	1	1	1	0	9	9	2	1	1	2	3	1	1	1	2	1	5	6	1	1	1	6	1	5	5	70	30	0	70	0	97	85	60	70	70	0	0	43	8	3	3	3	1	1	1	1	2	2	2	1	1	1	5	1	1	5	43	8	50	15	0	15	85	85	0	2	5	1	1	1	2	2	2	4	1	1	1	1	2	0	50	0	3	2	1	1	3	2	7	9	1	84	3	7	6	1	6	2	1	3	2	5	5	3	2	4	2	2	5	3	3	3	1	5	5	2	1	2	1	1	1	3	2	2	1	1	1	60	5	3	2	2	3	5	1	0	5	2	1	2	2	2	1	1	5	1	3	5	1	3	1	3	1	1	1	1	1	7	2	2	5	5	5	3	5	5	2	1	2	1	1	7	1	2	3	2	0	8	4	5	2	5	2	3	3	2	2	2	3	1	3	2	3	1	2	3	3	4	2	2	2	4	4	2	1	1	2	1	6	1	8	2	2	3	3	3	3	3	4	2	4	4	2	2	2	1	2	1	1	1	1	85	70	70	2	3	2	2	2	1	2	1	2	1	1
