"","VCF0009x","VCF0010x","VCF0011x","VCF0009y","VCF0009z","VCF0010z","VCF0011z","VCF0017","VCF0018a","VCF0018b","VCF0050a","VCF0050b","VCF0070a","VCF0071c","VCF0072a","VCF0102","VCF0104","VCF0106","VCF0108","VCF0110","VCF0112","VCF0113","VCF0114","VCF0118","VCF0127","VCF0128","VCF0130a","VCF0140","VCF0143","VCF0146","VCF0147","VCF0148a","VCF0149","VCF0156","VCF0157","VCF0209","VCF0210","VCF0211","VCF0212","VCF0218","VCF0223","VCF0224","VCF0227","VCF0228","VCF0232","VCF0233","VCF0253","VCF0290","VCF0291","VCF0303","VCF0305","VCF0310","VCF0346","VCF0349","VCF0358","VCF0359","VCF0360","VCF0361","VCF0370","VCF0371","VCF0372","VCF0373","VCF0374","VCF0380","VCF0386","VCF0392","VCF0412","VCF0413","VCF0414","VCF0415","VCF0424","VCF0425","VCF0426","VCF0427","VCF0428","VCF0450","VCF0475","VCF0481","VCF0487","VCF0493","VCF0501","VCF0502","VCF0503","VCF0504","VCF0605","VCF0606","VCF0609","VCF0613","VCF0624","VCF0648","VCF0649","VCF0656","VCF0700","VCF0702","VCF0703","VCF0704","VCF0705","VCF0707","VCF0708","VCF0709","VCF0710","VCF0712","VCF0713","VCF0714","VCF0717","VCF0718","VCF0719","VCF0720","VCF0721","VCF0723a","VCF0729","VCF0731","VCF0733","VCF0734","VCF0736","VCF0740","VCF0741","VCF0742","VCF0801","VCF0804","VCF0806","VCF0809","VCF0823","VCF0830","VCF0838","VCF0839","VCF0843","VCF0846","VCF0847","VCF0849","VCF0850","VCF0851","VCF0852","VCF0853","VCF0854","VCF0867","VCF0870","VCF0871","VCF0872","VCF0876","VCF0878","VCF0879a","VCF0880","VCF0881","VCF0886","VCF0887","VCF0888","VCF0890","VCF0894","VCF0901b","VCF0903","VCF0904","VCF0905","VCF0991","VCF0992","VCF1004","VCF1005","VCF1011","VCF1012","VCF1013","VCF1014","VCF9005","VCF9009","VCF9013","VCF9016","VCF9017","VCF9018","VCF9021","VCF9022","VCF9023","VCF9025","VCF9027","VCF9028","VCF9029","VCF9030a","VCF9030b","VCF9030c","VCF9031","VCF9032","VCF9039","VCF9040","VCF9041","VCF9042","VCF9045","VCF9047","VCF9048","VCF9049","VCF9054","VCF9069","VCF9081","VCF9084","VCF9085","VCF9086","VCF9087","VCF9088","VCF9089","VCF9092","VCF9093","VCF9094","VCF9095","VCF9096","VCF9122","VCF9131","VCF9132","VCF9133","VCF9201","VCF9202","VCF9203","VCF9204","VCF9205","VCF9206","VCF9207","VCF9208","VCF9209","VCF9210","VCF9211","VCF9212","VCF9213","VCF9214","VCF9215","VCF9216","VCF9217","VCF9218","VCF9219","VCF9220","VCF9221","VCF9222","VCF9223","VCF9224","VCF9225","VCF9226","VCF9227","VCF9228","VCF9229","VCF9230","VCF9231","VCF9232","VCF9233","VCF9234","VCF9235","VCF9236","VCF9237","VCF9238","VCF9239","VCF9240","VCF9241","VCF9242","VCF9243","VCF9244","VCF9245","VCF9246","VCF9247","VCF9248","VCF9249","VCF9250","VCF9251","VCF9252","VCF9253","VCF9255","VCF9256","VCF9257","VCF9258","VCF9259","VCF9260","VCF9261","VCF9262","VCF9263","VCF9264","VCF9265","VCF9266","VCF9267","VCF9268","VCF9269","VCF9270","VCF9271","VCF9272","VCF9273","VCF9275","VCF9277","VCF9278","VCF9279","VCF9280","VCF9281","VCF9282"
"3040",0,0,0,0.357,0.366,0.366,0.366,4,0,0,9,0,1,9,9,5,2,1,2,4,3,1,3,1,2,1,1,6,1,1,2,4,1,5,5,62,62,30,70,30,51,70,30,71,14,30,73,50,30,3,4,3,1,2,1,1,2,2,1,1,1,1,5,1,1,5,43,23,56,9,16,15,70,97,1,2,5,1,1,1,2,2,1,6,1,1,2,3,2,75,50,0,2,2,3,2,2,2,2,4,4,1,2,2,2,1,1,1,1,2,2,1,3,9,5,2,2,2,69,3,5,4,2,6,1,2,5,1,3,5,2,1,2,1,4,5,5,4,3,5,5,5,3,2,3,2,1,1,3,"NC",2,1,2,1,5,4,1,1,2,1,6,34,5,1,3,2,3,1,1,0,2,2,2,1,1,1,2,1,3,4,1,3,3,1,2,1,2,1,1,2,1,1,6,6,1,6,6,6,2,4,5,1,2,1,1,2,8,1,2,3,2,1,9,4,4,3,5,2,2,3,2,2,2,3,3,3,2,2,1,2,3,1,2,2,1,1,1,2,2,2,1,1,2,1,5,1,6,1,2,2,3,1,3,3,4,3,3,4,2,1,1,1,1,1,1,1,7,7,1,1,32,71,100,2,6,2,1,2,1,2,1,1,1,1
"3041",0,0,0,0.678,0.694,0.694,0.694,4,0,0,9,0,1,9,9,3,2,3,1,2,3,1,4,4,2,2,1,3,5,1,1,3,4,0,0,70,70,50,50,97,97,0,70,50,85,85,50,49,99,1,3,2,2,1,1,2,1,1,1,1,2,2,1,5,1,1,49,99,49,99,97,97,0,0,97,1,1,5,5,1,2,1,1,7,1,2,1,1,2,0,50,25,1,2,3,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,49,2,7,5,2,7,2,6,6,1,3,3,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,2,"TX",2,1,2,1,5,4,1,1,2,1,5,50,1,1,3,3,1,5,1,0,1,1,1,1,2,2,2,5,0,5,1,2,5,3,1,1,2,2,2,5,4,5,7,6,1,7,5,4,1,4,7,1,2,1,2,9,1,1,1,1,3,9,0,1,2,1,2,5,5,4,5,1,2,2,1,2,2,4,2,1,1,1,2,2,1,2,3,6,2,4,2,4,1,3,7,8,1,2,3,3,3,1,3,3,4,2,4,4,2,1,2,2,3,2,1,2,1,7,1,1,70,50,85,2,2,2,2,2,3,1,1,2,2,1
"3042",0,0,0,0.651,0.668,0.668,0.668,4,0,0,9,0,1,9,9,7,1,1,2,2,2,2,2,3,2,1,5,3,1,1,5,4,2,0,0,60,60,70,30,85,97,15,85,30,70,30,70,50,85,1,4,3,2,1,1,1,1,1,1,1,2,2,1,5,5,5,43,93,45,65,85,60,0,30,70,1,1,5,5,1,2,2,3,7,2,1,1,1,3,0,100,50,1,1,2,NA,3,1,1,4,4,1,1,1,2,1,1,1,1,2,2,1,1,4,NA,2,2,2,29,1,3,5,2,4,4,6,4,2,5,1,2,5,2,2,2,1,3,3,1,1,1,3,2,2,1,1,2,1,1,"IL",1,1,1,5,5,3,3,2,2,2,2,70,2,1,5,5,2,5,1,1,1,1,1,3,2,2,2,1,1,1,5,5,2,3,1,1,1,1,4,5,4,4,5,5,2,6,6,7,2,3,6,1,2,1,2,8,1,2,1,1,2,8,0,2,3,1,3,5,5,5,5,1,2,3,2,2,1,3,1,2,3,1,2,3,2,2,3,7,4,3,2,5,1,1,3,0,10,2,2,2,1,3,1,3,5,4,4,5,2,2,2,2,2,1,1,2,1,7,2,1,50,50,70,2,2,2,2,3,3,2,1,2,1,1
"3043",0,0,0,1.418,1.451,1.451,1.451,4,0,0,9,0,1,9,9,6,1,1,2,2,3,1,1,3,2,4,5,2,1,2,1,1,3,0,0,15,70,97,15,97,85,0,70,0,97,70,97,49,99,1,4,2,2,1,2,2,1,1,1,1,2,2,1,5,5,1,49,99,50,50,97,50,0,50,97,1,1,5,5,1,2,2,2,7,1,1,1,1,2,0,50,0,1,1,1,NA,3,1,1,4,4,1,3,2,1,1,1,1,1,1,1,1,6,9,NA,2,2,2,8,1,3,7,2,3,4,7,4,1,3,3,2,5,2,4,3,5,3,3,3,1,1,1,2,2,2,1,1,1,2,"SC",2,1,2,5,5,4,1,2,2,1,6,60,1,1,1,5,1,5,1,1,1,1,2,1,2,2,2,5,0,2,3,5,2,1,1,1,2,1,4,6,4,3,7,2,2,4,6,6,1,2,7,2,2,1,2,10,0,1,1,1,2,10,0,1,1,1,2,5,5,5,5,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,4,2,1,2,4,1,1,0,0,10,2,4,3,3,1,1,3,5,3,3,5,2,2,2,2,4,1,1,2,1,1,2,1,70,15,100,1,1,1,1,3,3,1,1,1,1,1
"3044",0,0,0,1.006,1.03,1.03,1.03,4,0,0,9,0,1,9,9,7,1,1,2,2,3,1,1,3,2,1,4,2,5,1,1,4,1,0,0,30,50,50,50,60,60,60,51,60,97,28,97,60,50,1,3,2,1,2,1,1,1,1,1,1,2,2,5,5,5,5,44,64,89,26,57,55,30,50,15,2,5,5,5,5,2,1,4,4,1,2,1,1,2,0,50,25,1,2,3,NA,3,2,2,4,4,5,4,2,1,1,1,1,1,1,2,1,1,9,5,2,2,2,49,3,1,7,1,7,4,7,4,1,1,3,2,5,4,2,2,5,3,3,5,1,1,5,3,2,3,2,1,1,3,"FL",2,1,2,5,1,4,1,2,2,1,6,70,5,2,3,2,4,5,5,0,1,2,1,1,1,1,1,5,0,5,1,2,5,1,1,2,2,1,5,4,4,4,5,4,4,7,7,4,1,4,3,2,1,2,1,5,8,2,1,2,2,3,7,2,2,2,4,5,5,5,5,2,2,3,2,3,2,2,2,2,3,1,2,2,1,2,2,4,2,4,1,1,1,3,8,6,8,2,4,3,3,3,1,3,5,3,4,5,2,1,2,2,3,2,1,2,1,7,2,1,65,50,100,3,4,2,2,1,3,1,1,2,1,1
"3045",0,0,0,1.094,1.12,1.12,1.12,4,0,0,9,0,1,9,9,2,1,2,2,3,3,1,1,2,2,1,4,5,1,2,7,1,4,0,0,70,97,97,32,75,97,0,58,15,70,50,54,38,88,1,2,3,2,1,2,2,1,1,1,1,2,2,1,5,5,1,45,95,0,50,90,0,0,0,97,1,5,5,5,1,2,2,3,7,1,1,1,1,1,0,0,0,1,1,1,NA,3,1,1,4,4,1,1,2,2,1,1,1,1,2,2,1,7,6,NA,2,2,2,16,1,1,5,2,2,2,7,5,1,3,1,2,2,2,1,2,1,1,1,1,1,5,3,1,2,1,1,3,1,2,"SC",2,1,2,5,5,4,1,2,2,1,6,49,1,3,4,5,1,1,1,3,1,1,2,3,1,1,1,5,5,1,5,5,1,5,1,1,1,1,5,7,3,5,5,7,3,7,7,7,1,1,7,2,1,2,1,0,6,1,1,2,2,7,0,1,2,1,2,5,5,5,1,1,1,1,1,1,2,3,2,1,1,2,3,3,1,1,2,4,2,1,1,1,2,2,10,6,3,1,4,3,3,1,3,3,3,3,2,3,2,2,2,2,2,2,1,2,1,3,2,1,92,1,98,5,1,1,1,3,3,1,1,1,1,1
"3046",0,0,0,0.687,0.705,0.705,0.705,4,0,0,9,0,1,9,9,3,1,3,1,4,4,2,4,1,2,4,5,6,1,1,3,4,1,5,5,40,50,60,40,70,60,40,80,40,85,50,70,55,65,2,1,2,2,1,1,1,1,1,1,1,2,2,5,5,5,1,48,63,50,50,60,50,35,50,75,1,5,5,5,5,2,2,2,6,1,1,1,2,3,50,100,0,1,2,3,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,39,1,5,5,2,7,4,3,6,2,5,5,3,4,2,4,2,1,1,2,1,1,1,3,1,1,2,1,2,1,3,"NM",1,2,2,1,5,4,1,2,1,1,1,60,2,2,4,4,2,5,5,0,1,1,1,3,1,1,2,5,5,2,2,4,4,3,1,1,3,2,1,5,4,3,5,3,3,7,4,6,2,6,6,1,2,1,2,7,3,1,1,3,2,6,3,2,4,2,4,4,5,4,2,1,2,3,1,2,2,4,1,2,3,1,1,2,1,2,1,3,4,4,1,1,1,2,4,1,8,2,2,2,3,3,1,3,4,3,3,4,2,2,2,2,3,1,1,2,1,7,2,1,70,30,40,3,4,3,3,3,2,2,1,1,1,2
"3047",0,0,0,0.699,0.715,0.715,0.715,4,0,0,9,0,1,9,9,5,1,1,2,4,3,1,3,3,2,1,2,6,1,1,1,4,1,0,0,60,50,0,70,15,70,40,70,15,50,40,40,28,38,3,3,2,1,2,1,1,2,2,1,1,1,1,5,1,1,1,38,28,50,50,15,50,60,50,0,2,5,1,1,1,2,2,1,6,1,1,1,1,2,0,50,0,1,2,3,2,2,2,2,4,4,1,2,2,1,1,1,1,1,1,2,1,5,9,5,2,2,2,84,3,6,6,2,6,3,2,5,1,2,5,2,2,2,2,2,5,3,3,3,1,1,3,2,2,2,2,1,2,3,"TN",2,1,2,1,5,4,1,1,2,1,6,40,5,2,3,2,3,5,1,0,1,2,2,3,2,2,2,5,0,4,2,2,4,1,2,2,2,2,2,3,1,1,7,1,1,5,5,5,4,5,4,2,1,2,1,3,6,2,1,3,2,2,5,5,4,5,5,3,4,4,5,2,2,3,2,4,2,3,1,2,3,1,1,2,2,2,2,4,4,3,1,2,1,4,7,2,7,1,3,3,1,3,1,3,5,2,4,4,3,1,1,1,2,1,1,1,1,7,1,1,40,60,70,2,3,2,2,1,3,1,1,2,1,1
"3048",0,0,0,1.289,1.32,1.32,1.32,4,0,0,9,0,1,9,9,7,2,1,2,2,1,2,4,3,1,1,5,3,1,1,1,4,1,0,0,42,62,87,42,70,62,0,62,18,72,62,87,35,85,1,4,3,2,1,1,2,1,1,1,1,2,2,1,1,5,1,50,70,43,78,70,70,30,15,85,1,1,1,5,1,2,2,4,7,1,1,3,3,3,50,100,0,1,2,3,1,1,1,1,1,1,3,1,1,2,1,1,2,2,2,2,1,4,1,1,1,1,1,26,1,2,4,2,4,3,4,2,2,5,1,3,3,2,2,2,5,3,3,1,1,1,1,2,1,2,3,3,2,2,"NJ",1,2,2,1,5,3,2,1,2,2,2,62,1,1,4,4,2,1,1,0,1,1,1,3,2,2,2,5,1,2,3,4,2,3,2,1,2,2,2,4,4,3,4,4,4,7,7,7,4,7,5,2,2,1,2,10,1,1,1,1,3,9,0,2,3,1,3,4,5,4,5,1,1,1,1,2,1,4,1,1,1,1,1,2,1,2,3,7,4,4,2,4,1,1,4,5,10,2,2,2,1,3,1,1,5,3,4,5,3,2,2,2,2,1,1,2,1,1,1,1,62,62,63,3,3,4,4,3,3,2,1,2,1,1
"3049",0,0,0,0.629,0.643,0.643,0.643,4,0,0,9,0,1,9,9,6,1,1,2,4,2,2,4,3,2,4,5,6,1,1,1,4,1,0,0,60,85,85,30,70,85,30,85,30,85,60,85,50,70,1,4,3,2,1,1,2,1,1,1,1,2,2,1,5,5,1,43,93,43,93,85,85,0,0,97,1,1,1,5,1,2,2,3,6,1,2,1,2,2,50,50,25,1,2,3,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,7,1,1,2,2,2,21,1,4,5,2,2,4,4,4,2,5,1,2,5,3,4,2,5,1,2,3,1,1,1,2,2,2,2,2,2,1,"WI",2,1,1,1,5,4,1,1,2,1,7,85,1,1,5,5,2,5,1,0,1,1,1,3,1,1,2,5,1,1,5,5,1,3,1,2,2,1,2,5,2,3,5,3,3,7,7,6,2,7,6,2,2,1,2,8,3,1,1,1,2,9,1,2,2,1,1,5,5,5,5,1,1,1,1,3,1,3,1,1,2,1,1,2,1,2,3,7,4,1,2,5,1,2,3,5,8,2,2,3,1,3,1,1,5,4,4,5,3,2,2,2,2,1,1,2,1,7,1,1,70,60,85,3,3,3,1,3,3,2,3,1,1,1
"3050",0,0,0,1.092,1.118,1.118,1.118,4,0,0,9,0,1,9,9,3,1,3,2,4,1,2,4,2,2,4,4,6,1,1,7,1,4,0,0,10,6,38,33,39,50,37,51,15,51,1,15,38,51,2,1,2,2,1,1,1,1,1,2,1,1,2,5,1,1,1,40,41,45,35,30,29,49,60,57,1,5,5,5,5,2,2,3,5,1,1,3,2,2,75,50,0,2,1,1,NA,3,1,1,4,4,3,4,2,2,1,1,1,1,2,1,1,3,9,NA,2,2,2,46,2,1,7,2,1,3,4,2,2,5,3,3,2,1,3,2,1,5,4,1,1,1,1,2,2,2,2,2,2,2,"MA",2,1,1,1,5,4,1,2,2,1,7,15,2,2,2,2,2,1,1,3,1,1,1,1,2,2,2,5,5,5,1,1,3,3,2,1,2,2,2,4,4,4,4,4,5,4,4,4,4,3,4,2,2,1,1,7,4,1,1,2,2,4,4,4,4,3,5,3,5,5,5,1,2,3,2,2,2,1,1,2,3,1,1,2,1,2,3,6,2,4,1,1,1,3,5,6,4,2,2,3,1,3,1,3,3,2,1,4,2,2,2,2,4,1,1,1,1,7,2,1,3,1,0,4,5,1,1,2,1,2,1,2,1,1
"3051",0,0,0,1.896,1.939,1.939,1.939,4,0,0,9,0,1,9,9,4,2,1,2,4,2,2,4,1,1,2,1,6,1,1,1,4,1,5,5,85,30,15,85,15,50,85,50,70,50,15,30,50,15,3,4,2,1,2,1,1,2,2,1,1,1,1,5,1,5,5,30,20,97,13,0,50,60,60,0,2,5,1,1,5,2,2,1,6,1,1,2,3,2,75,50,0,1,2,3,2,2,2,2,4,4,3,2,2,1,1,1,1,1,1,2,1,1,9,5,2,2,2,84,3,6,6,2,6,1,2,4,1,3,5,2,2,2,2,3,5,5,4,3,1,1,3,3,2,2,2,2,2,2,"IA",2,1,2,1,5,4,1,1,2,1,6,70,5,4,2,2,4,5,1,0,1,2,2,1,2,2,2,5,0,3,2,3,3,1,2,2,2,1,1,2,2,1,7,1,1,5,4,6,2,6,5,4,1,2,1,1,9,1,2,3,2,1,8,5,5,4,5,2,3,3,3,2,2,3,3,3,2,2,1,2,3,2,3,2,1,2,1,2,4,2,1,2,1,3,9,1,9,2,3,2,3,1,1,3,5,3,3,4,3,1,2,2,2,1,1,2,1,7,1,1,30,50,85,4,4,4,4,2,1,2,1,2,1,1
"3052",0,0,0,1.295,1.34,1.34,1.34,4,0,0,9,0,1,9,9,4,3,1,2,2,4,2,3,1,2,1,2,3,1,2,1,1,3,5,5,40,60,50,70,50,70,50,50,50,50,15,50,50,50,2,1,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,50,50,50,50,50,50,50,50,50,1,5,5,5,5,1,1,4,4,2,2,1,1,3,0,100,75,7,2,3,NA,3,1,2,4,4,1,4,2,1,1,1,1,1,1,1,5,7,5,NA,2,2,2,59,2,6,7,1,2,4,4,3,1,3,5,1,2,3,1,4,5,3,3,3,1,5,3,3,3,2,2,2,1,2,"AZ",1,1,1,1,1,4,1,2,2,1,2,50,2,4,3,2,4,5,5,0,1,1,2,3,2,2,2,5,5,3,3,3,3,1,3,2,1,1,1,4,4,4,4,4,3,4,4,4,4,4,5,2,1,2,1,5,5,2,1,2,3,5,5,3,3,3,4,2,3,3,2,1,2,2,2,4,1,4,2,3,4,1,2,2,1,2,2,4,4,4,1,1,2,5,5,5,5,1,2,3,3,1,3,3,5,4,4,5,3,2,2,2,3,1,1,2,1,7,2,1,70,50,85,1,1,1,1,2,1,2,1,2,1,1
"3053",0,0,0,0.812,0.833,0.833,0.833,4,0,0,9,0,1,9,9,1,2,1,2,3,3,1,3,4,2,1,4,5,1,2,1,1,3,0,0,50,70,30,30,0,70,85,50,15,15,0,15,43,8,3,3,2,1,2,1,1,2,2,2,2,1,1,5,1,1,5,47,4,43,8,0,0,93,85,0,2,5,1,1,5,2,1,1,4,1,1,2,2,3,100,100,0,2,2,3,2,2,2,2,4,4,1,2,1,1,1,1,1,1,1,1,5,2,9,5,2,2,2,49,3,4,4,1,7,1,7,7,1,1,5,1,1,2,1,4,5,5,5,1,1,1,5,1,2,1,1,1,1,2,"AL",2,1,1,1,5,4,1,1,2,1,8,40,5,4,2,2,2,1,1,0,1,1,2,3,2,2,2,5,0,5,1,1,4,1,2,1,1,1,2,1,2,7,1,3,1,7,7,1,7,6,6,2,2,1,1,0,10,1,2,3,1,0,10,5,5,5,5,1,1,1,1,2,2,3,3,4,2,1,2,1,2,1,1,3,1,1,1,1,4,1,1,1,2,4,10,0,10,2,4,1,3,1,1,3,5,5,2,5,3,2,2,2,3,2,2,2,7,7,1,1,0,40,85,4,4,4,4,2,3,1,1,2,1,1
"3054",0,0,0,1.184,1.215,1.215,1.215,4,0,0,9,0,1,9,9,7,2,3,1,4,4,2,5,3,2,2,2,6,5,1,1,6,1,0,0,17,72,86,41,91,85,3,61,16,62,62,90,47,94,1,4,3,2,1,2,2,1,1,1,1,2,2,1,5,5,1,44,93,50,98,87,97,1,2,97,1,1,5,5,1,2,2,2,7,1,1,1,1,3,0,100,0,1,2,3,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,1,7,1,1,1,1,1,26,1,1,3,2,4,3,4,3,1,2,1,2,2,2,1,2,5,1,2,1,1,5,3,1,1,2,1,1,1,2,"CA",2,1,2,1,5,4,1,1,2,1,5,41,2,1,5,4,1,1,1,0,1,1,1,3,1,1,2,1,0,1,4,4,2,5,1,1,2,1,1,4,4,2,4,3,3,7,7,7,2,7,5,2,2,1,2,9,0,1,1,1,1,9,0,1,1,1,2,5,5,5,5,1,1,1,1,3,1,3,1,1,1,1,1,3,1,2,3,7,4,1,2,5,1,1,2,3,10,2,2,2,3,1,1,3,5,2,4,5,1,2,2,2,1,1,1,2,1,1,1,1,42,41,85,3,4,2,2,3,3,2,1,2,1,1
"3055",0,0,0,0.37,0.379,0.379,0.379,4,0,0,9,0,1,9,9,6,1,1,2,4,2,2,3,1,2,4,5,6,1,1,2,1,3,5,5,31,50,61,40,60,70,31,78,25,50,49,71,46,65,1,3,2,2,1,1,2,1,2,1,1,1,2,1,5,1,1,31,80,36,85,61,70,1,1,61,1,1,1,5,1,2,2,1,7,1,1,1,1,2,0,50,0,1,2,3,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,38,1,1,4,1,3,4,3,2,2,5,1,3,4,2,2,2,1,3,3,3,1,1,3,2,2,1,2,2,2,2,"IN",2,2,2,1,5,4,1,1,2,1,5,61,2,3,4,4,2,1,5,0,1,1,2,3,1,1,2,5,0,1,5,4,2,1,2,1,2,1,2,3,2,2,5,3,2,4,7,7,1,4,5,1,2,1,2,6,2,2,1,2,2,6,1,3,3,2,4,5,5,5,5,2,1,2,1,3,2,3,1,1,2,1,1,2,1,2,3,6,4,2,1,2,1,2,3,3,9,2,4,4,1,3,1,1,4,3,4,3,3,2,2,2,2,1,1,2,1,7,1,1,40,50,40,4,4,2,3,2,1,2,1,2,1,2
"3056",0,0,0,0.841,0.861,0.861,0.861,4,0,0,9,0,1,9,9,5,2,1,2,3,3,1,4,1,2,1,0,5,1,1,1,4,1,5,5,70,50,51,71,50,71,60,97,56,71,50,69,55,45,3,4,3,2,2,1,1,2,2,2,2,1,1,5,1,5,5,38,28,43,8,15,0,60,85,0,2,5,1,1,5,2,2,2,6,1,1,3,3,3,50,100,0,2,2,3,2,2,2,2,4,4,1,2,2,2,1,1,1,1,2,2,1,4,9,5,2,2,2,59,3,5,6,1,6,1,2,6,1,3,5,1,1,5,1,3,5,5,4,5,1,1,5,2,2,2,3,1,1,3,"SC",2,1,2,1,1,4,1,1,2,1,6,70,5,2,3,2,3,1,1,0,1,2,2,1,1,1,1,5,0,4,3,3,2,1,2,1,1,1,1,3,1,1,5,1,2,6,5,6,3,5,6,2,1,1,1,5,9,1,2,3,1,4,9,4,3,4,5,2,2,2,2,2,2,3,1,4,2,3,1,2,3,2,3,2,1,2,3,6,4,1,2,5,2,2,8,3,8,1,2,2,3,1,1,3,5,3,3,5,2,1,2,1,2,1,1,1,3,7,2,1,71,58,100,4,4,3,3,2,1,1,1,1,1,1
"3057",0,0,0,0.662,0.677,0.677,0.677,4,0,0,9,0,1,9,9,7,2,1,2,2,2,2,1,3,2,2,0,3,1,1,5,4,1,0,0,60,70,60,85,70,85,60,50,70,50,51,50,65,55,1,4,3,2,1,2,2,1,1,1,1,2,2,1,1,5,1,35,85,55,55,70,60,0,50,85,1,1,1,1,1,2,2,2,6,1,1,3,2,2,75,50,0,1,2,3,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,61,2,3,4,2,3,1,4,2,1,3,3,2,3,5,3,2,5,1,2,1,1,1,3,2,2,1,2,2,2,2,"WI",1,2,2,1,5,1,1,1,1,1,1,60,1,2,3,4,3,5,1,0,1,1,1,1,1,1,1,5,0,2,3,4,4,3,1,2,2,1,2,3,3,4,5,3,2,6,5,4,2,6,6,1,1,1,2,8,3,1,1,2,2,8,2,2,2,2,3,5,4,4,5,1,1,3,1,2,2,3,1,1,2,1,1,3,1,2,3,7,4,2,2,5,1,2,4,4,6,2,2,2,3,1,1,3,4,3,3,3,2,1,2,2,4,1,1,2,7,7,1,1,50,85,100,4,4,2,2,2,3,2,1,1,1,2
"3058",0,0,0,0.418,0.427,0.427,0.427,4,0,0,9,0,1,9,9,2,2,1,2,4,2,2,3,1,2,4,5,6,1,1,2,4,1,5,5,1,71,85,16,75,50,16,51,17,97,85,96,46,80,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,5,1,32,82,25,75,64,50,0,0,70,1,1,1,5,1,2,2,3,7,1,2,1,1,1,0,0,25,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,7,1,1,2,2,2,14,1,1,2,1,2,4,5,2,2,5,1,3,5,2,5,2,5,3,3,5,1,1,3,2,2,2,1,2,1,2,"WI",2,2,1,1,5,4,1,1,2,2,7,55,2,1,5,5,1,5,5,0,1,1,2,1,2,2,2,5,1,1,5,5,2,3,2,2,2,1,2,4,3,3,4,4,3,7,7,7,2,7,6,1,2,1,2,8,0,1,1,2,2,7,0,2,3,1,3,4,5,5,5,2,1,2,3,3,2,4,1,2,3,1,1,1,1,2,3,7,4,1,1,2,1,3,1,3,10,2,3,4,1,3,1,1,4,4,2,4,3,1,1,1,3,2,1,2,1,7,1,1,85,31,70,4,4,4,4,3,1,1,1,1,1,2
"3059",0,0,0,0.372,0.382,0.382,0.382,4,0,0,9,0,1,9,9,2,2,1,2,3,2,2,1,2,2,2,2,5,1,1,3,1,3,0,0,55,58,75,60,70,50,40,51,36,97,40,73,55,65,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,5,1,45,65,60,60,60,70,30,50,70,1,1,5,5,5,2,1,3,6,1,2,1,1,2,0,50,25,1,1,2,NA,3,1,1,4,4,1,4,2,1,1,1,1,1,1,2,1,7,9,NA,2,2,2,41,1,4,3,2,4,4,3,4,2,5,5,2,4,4,4,4,5,3,3,5,1,1,5,3,3,2,1,2,1,2,"MN",2,1,2,1,5,4,1,2,2,1,5,40,2,2,3,3,3,1,1,1,1,1,1,1,2,2,2,5,5,2,2,2,2,1,1,2,2,2,2,2,3,2,3,3,4,7,6,7,6,7,7,1,2,2,2,5,2,2,1,2,2,8,1,3,3,3,3,3,4,4,5,2,1,3,3,3,2,4,2,2,3,1,2,2,3,2,2,4,3,4,2,5,2,3,5,8,2,2,3,1,3,1,1,3,3,2,2,2,3,2,2,2,3,2,2,2,1,7,2,1,50,66,86,4,4,4,4,2,3,1,2,1,1,1
"3060",0,0,0,0.391,0.4,0.4,0.4,4,0,0,9,0,1,9,9,6,2,1,2,3,3,1,2,3,2,1,0,5,1,1,5,1,3,0,0,60,40,50,70,70,85,40,60,60,50,15,60,55,65,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,5,1,38,73,68,68,60,85,15,50,30,2,5,5,5,5,2,2,5,2,1,1,2,1,1,50,0,0,2,2,3,2,2,1,1,3,3,6,1,2,1,1,1,1,1,1,2,1,1,7,1,2,2,2,59,3,5,2,2,6,2,3,4,1,3,5,1,1,5,1,5,5,3,3,5,1,5,5,3,3,2,2,1,1,3,"VA",2,1,2,1,5,4,1,2,2,2,6,85,5,1,4,4,1,1,5,0,1,2,1,1,1,1,2,5,5,5,1,1,5,1,1,2,2,2,2,6,4,4,5,4,3,3,5,5,4,3,1,1,1,1,2,4,5,2,1,2,3,4,6,2,3,1,3,4,4,4,4,2,2,3,3,3,2,1,1,2,3,3,5,1,1,2,3,6,3,2,1,1,1,2,5,4,4,1,2,3,3,3,1,3,3,3,3,4,2,2,1,1,2,1,2,2,1,7,2,1,60,85,100,2,5,3,2,2,3,1,1,2,1,2
